妑|pā
皅|bà pā
趴|pā
舥|pā
啪|pā
葩|pā
杷|pá
爬|pá
耙|bà pá
掱|pá
琶|pá
筢|pá
潖|pá
帊|pà
帕|pà
怕|pà
袙|pà
拍|pāi
俳|pái
徘|pái
排|pái pǎi
猅|pái
棑|bèi pái pèi
牌|pái
箄|bēi pái
輫|pái
簰|pái
犤|bái
哌|pài
派|pài pā
湃|pài
蒎|pài
鎃|pài
磗|zhuān
眅|pān
畨|fān pān
潘|pān
攀|pān
爿|pán
柈|bàn pán
盘|pán
跘|bàn pán
媻|pán
幋|pán
蒰|pán
搫|bān pán pó
槃|pán
盤|pán
磐|pán
縏|pán
蹒|pán
瀊|pán
蟠|pán
蹣|pán
鎜|pán
鞶|pán
坢|bàn pǎn
冸|pàn
判|pàn
沜|pàn
泮|pàn
炍|pàn
叛|pàn
牉|pàn
盼|pàn
畔|pàn
袢|pàn
詊|pàn
溿|pàn
頖|pàn
鋬|pàn
鵥|pàn
襻|pàn
鑻|pàn
乓|pānɡ
汸|fānɡ pānɡ
沗|hónɡ pānɡ
肨|pán pàn pànɡ
胮|pānɡ
雱|pānɡ
滂|pānɡ
膖|pānɡ
霶|pānɡ
厐|pánɡ
庞|pánɡ
逄|pánɡ
旁|bànɡ pánɡ
舽|pánɡ
嫎|pánɡ
篣|pánɡ pénɡ
螃|pánɡ
鳑|pánɡ
龎|pánɡ
龐|pánɡ
鰟|pánɡ
蠭|fēnɡ
嗙|bēnɡ pǎnɡ
耪|pǎnɡ
覫|pǎnɡ
髈|bǎnɡ
炐|fēnɡ pànɡ
胖|pán pànɡ
抛|pāo
拋|pāo
脬|pāo
刨|bào páo
咆|páo
垉|páo
庖|páo
狍|páo
炮|bāo páo pào
炰|fǒu páo
爮|páo
袍|páo
匏|páo
蚫|bào
軳|páo
鞄|páo
褜|páo
麅|páo
跑|pǎo páo
奅|pào
泡|pào pāo
疱|pào
皰|pào
砲|pào
萢|pāo
麭|pào
礟|pào
礮|pào
呸|pēi
怌|pēi
肧|pēi
柸|bēi pēi
胚|pēi
衃|pēi
醅|pēi
阫|péi
陪|péi
陫|fèi
培|péi
毰|péi
赔|péi
锫|péi
裴|péi
裵|péi
賠|péi
錇|péi
俖|pěi
伂|pèi
沛|pèi
佩|pèi
帔|pèi
姵|pèi
斾|pèi
旆|pèi
浿|pèi
珮|pèi
配|pèi
笩|fá
蓜|pei
辔|pèi
馷|pèi
嶏|pèi pǐ
霈|pèi
轡|pèi
喷|pèn pēn
噴|pèn pēn
濆|fén pēn
歕|pēn
瓫|pén
盆|pén
湓|pén
葐|pén
呠|pěn
翉|běn
翸|pěn
喯|bēn pèn
匉|pēnɡ
怦|pēnɡ
抨|pēnɡ
泙|pēnɡ pínɡ
恲|pēnɡ
胓|pēnɡ pínɡ
砰|pēnɡ
梈|pēnɡ
烹|pēnɡ
硑|pēnɡ pínɡ
軯|pēnɡ
閛|pènɡ pēnɡ
漰|bēn pēnɡ
嘭|pēnɡ
駍|pēnɡ
磞|pènɡ pēnɡ
芃|pénɡ
朋|pénɡ
挷|bànɡ pénɡ
竼|pénɡ
倗|pénɡ
莑|fēnɡ pénɡ
堋|bènɡ pénɡ
弸|pénɡ
彭|bānɡ pénɡ
棚|pénɡ
椖|pénɡ
傰|pénɡ
塜|pénɡ
塳|pénɡ
搒|bànɡ pénɡ
漨|fénɡ pénɡ
硼|pénɡ
稝|pénɡ
蓬|pénɡ
鹏|pénɡ
槰|pènɡ
樥|pénɡ
熢|fēnɡ pénɡ
憉|pénɡ
澎|pénɡ
輣|pénɡ
篷|pénɡ
膨|pénɡ
錋|pénɡ
韸|pénɡ
髼|pénɡ
蟚|pénɡ
蟛|pénɡ
鬅|pénɡ
纄|pénɡ
韼|pénɡ
鵬|pénɡ
騯|pénɡ
鬔|pénɡ
鑝|pénɡ
捧|pěnɡ
淎|pěnɡ
皏|pěnɡ
剻|pēnɡ
掽|pènɡ
椪|pènɡ
碰|pènɡ
踫|pènɡ
浌|peo
巼|phɑs
闏|pènɡ
乶|po ri
喸|pBo xi
丕|pī
伓|pī
伾|pī
批|pī
纰|bǐ pí pī
邳|pī
坯|pī
怶|bì pī
披|pī
抷|pēi pī
炋|pī
狉|pī
狓|pī
砒|pī
悂|pǐ pī
秛|pī
秠|pī
紕|bǐ pí pī
铍|pí pī
旇|bì pī
翍|bì pī pō
耚|pī
豾|pī
釽|pī zhāo
鈚|pī
鈹|pí pī
鉟|pī
銔|pī
劈|pǐ pī
磇|pī
駓|pī
髬|pī
噼|pī
錃|pī
錍|pī
魾|pī
憵|pī
礔|pī
礕|pī
闢|pì
霹|pī
皮|pí
阰|pí
芘|bì pí
岯|pī
枇|pí
毞|bǐ
肶|bì bǐ pí
毗|pí
毘|pí
疲|pí
笓|bì pí
蚍|pí
郫|pí
陴|pī
啤|pí
埤|pí pì
崥|bǐ pí
蚽|pí
豼|pí
椑|bēi pí
焷|pí
琵|pí
脾|pí
腗|pí
榌|bī pi
鲏|pí
罴|pí
膍|pí
蜱|pí
隦|pí
魮|pí
壀|pí
鮍|pí
篺|pí
螷|pí
貔|pì
簲|pái
羆|pí
鵧|pí
朇|bì pí
鼙|pí
蠯|pí
匹|pǐ yǎ
庀|pǐ
仳|pí pǐ
圮|pǐ
苉|pǐ
脴|pǐ
痞|pǐ
銢|pǐ
諀|bēi pǐ
鴄|pǐ
擗|bò pǐ
噽|pǐ
癖|pǐ
嚭|pǐ
屁|pì
淠|pèi pì
渒|pài
揊|chè pì
媲|pì
嫓|pì
睤|bì
睥|bì
潎|pì piē
僻|pì
澼|pì
嚊|pì xiù
甓|pì
疈|pì
譬|pì
鷿|pì
鸊|pì
片|piàn piān
囨|piān
偏|piān
媥|piān
犏|piān
篇|piān
翩|piān
鶣|biǎn piān
骈|pián
胼|pián
腁|pián
楄|piān
楩|pián
賆|pián
諚|biàn
骿|pián
蹁|pián
駢|pián
騈|pián
覑|piǎn
谝|piǎn
貵|piǎn
諞|piǎn
骗|piàn
魸|piàn
騗|piàn
騙|piàn
剽|piāo
彯|piào piāo
漂|piào piǎo piāo
缥|piǎo piāo
飘|piāo
磦|biāo
旚|piāo
縹|piǎo piāo
翲|piāo
螵|piāo
犥|piāo
飃|piāo
飄|piāo
魒|piāo
瓢|piáo
薸|piáo
闝|piáo
殍|piǎo
瞟|piǎo
篻|biāo piǎo
醥|piǎo
皫|piǎo
顠|piǎo
票|piào piāo
僄|biāo piào
勡|piāo
嘌|piāo
嫖|piáo piāo
徱|piào
慓|piāo
氕|piē
撇|piě piē
撆|piē
暼|piē
瞥|piē
丿|piě
苤|piě
鐅|piě
嫳|piè
姘|pīn
拼|pīn
礗|pīn
穦|pīn
馪|pīn
驞|pīn
玭|pín
贫|pín
貧|pín
琕|bǐnɡ pín
嫔|pín
频|pín bīn
頻|bīn
嬪|pín
薲|pín
嚬|pín
矉|pín
颦|pín
顰|pín
品|pǐn
榀|pǐn
朩|pin
牝|pìn
汖|pìn
娉|pīnɡ
聘|pìn
乒|pīnɡ
甹|pīnɡ
俜|pīnɡ
涄|pīnɡ
砯|pīnɡ
艵|pīnɡ
竮|pínɡ
頩|pīnɡ
平|pínɡ
评|pínɡ
凭|pínɡ
呯|pínɡ
坪|pínɡ
岼|pinɡ
苹|pēnɡ pínɡ
郱|pínɡ
屏|bǐnɡ pínɡ
帡|pínɡ
枰|pínɡ
洴|pínɡ
玶|pínɡ
荓|pínɡ
娦|pín
瓶|pínɡ
屛|bǐnɡ pǐnɡ
帲|pínɡ
淜|pénɡ pínɡ
萍|pínɡ
蚲|pínɡ
塀|pínɡ
幈|pínɡ
焩|pínɡ
甁|pínɡ
缾|pínɡ
聠|pīnɡ
蓱|pínɡ
蛢|pínɡ
評|pínɡ
軿|pínɡ
鲆|pínɡ
凴|pínɡ
慿|pínɡ
箳|pínɡ
輧|penɡ
憑|pínɡ
鮃|pínɡ
檘|bò pínɡ
簈|pínɡ
蘋|pín
钋|pō
坡|pō
岥|pō
泼|pō
娝|bǐ pōu
釙|pō
颇|pō
溌|pō
酦|fā pó
潑|pō
醱|fā pō
鏺|pō
婆|pó
嘙|pó
蔢|pó
鄱|pó
皤|pó
謈|bó
櫇|pó
叵|pǒ
尀|pǒ
钷|pǒ
笸|pǒ
鉕|pǒ
駊|pǒ
廹|pǎi pò
岶|pò
迫|pǎi pò
敀|pò
昢|pò
洦|pò
珀|pò
哱|bā bō pò
烞|pò
破|pò
砶|pò
粕|pò
奤|hǎ pò tǎi
蒪|pò
頗|pō
魄|bó pò tuò
剖|pōu
颒|huì
抔|póu
抙|fū póu pōu
捊|fū póu pōu
掊|póu pǒu
裒|póu
箁|bù fú póu pú
咅|pǒu
哣|pǒu
婄|bù péi pǒu
堷|yìn
犃|pǒu
兺|būn
哛|po pu ni
仆|pú pū
攴|pū
攵|pū
扑|pū
抪|bù pū
炇|pū
巬|pu
巭|bu
柨|bù pū
陠|pū
痡|pù pū
铺|pù pū
駇|wén
噗|pū
撲|pū
鋪|pù pū
擈|pǔ
鯆|bū pū
圤|pú
匍|pú
莆|pú
菩|pú
菐|pú
葡|pú
蒱|pú
蒲|pú
僕|pú pū
酺|pú
墣|pú
璞|pú
濮|pú
瞨|pú
穙|pú
镤|pú
贌|pú
纀|fú pú
鏷|pú
朴|piáo pò pō pǔ
圃|pǔ
埔|bù pǔ
浦|pǔ
烳|pǔ
普|pǔ
圑|pǔ
溥|pǔ
暜|pǔ
谱|pǔ
潽|pū
樸|piáo pò pō pǔ
氆|pǔ
諩|pǔ
檏|pǔ
镨|pǔ
譜|pǔ
蹼|pǔ
鐠|pǔ
舖|pù
舗|pù
瀑|bào pù
曝|bào pù
七|qī
迉|qī
沏|qī
妻|qī qì
恓|qī xī xù
柒|qī
倛|qī
凄|qī
栖|qī xī
桤|qī
缼|quē
郪|qī
娸|qī
悽|qī
戚|qì
捿|qī
桼|qī
淒|qī
萋|qī
朞|jī
期|qī jī
棲|qī
欺|qī
紪|qī
褄|qi
僛|qī
嘁|qī
慽|qī
榿|qī
槭|qì sè
漆|qī
緀|qī
慼|qī
磎|xī
諆|jī
踦|qī yǐ
諿|xǔ
霋|qī
蹊|qī xī
魌|qī
鏚|qī
鶈|qī
亓|qí
祁|qí
齐|qí jì
圻|qí yín
岐|qí
岓|qí
忯|qí shì
芪|qí
亝|qí zhāi
其|qí jī
奇|qí jī
斉|qí
歧|qí
祇|qí zhǐ
祈|qí
肵|qí
疧|qí
竒|qí
剘|qí
斊|qí
旂|qí
耆|qí shì
脐|qí
蚑|qí
蚔|qí zhǐ
蚚|qí
颀|qí
埼|qí
崎|qí
帺|jì qí
掑|qí
淇|qí
渏|yī
猉|qí
畦|qí
萁|qí
跂|qí qǐ
軝|qí
釮|qí
骐|qí
骑|qí
嵜|qi
棊|qí
棋|qí
琦|qí
琪|qí
祺|qí
蛴|qí
愭|qí
碁|qí
碕|qí
褀|qí
锜|qí
頎|qí
鬾|jì
鬿|qí
旗|qí
粸|qí
綥|qí
綦|qí
綨|jī qí
緕|zī
蜝|qí
蜞|qí
齊|jì qí
璂|qí
禥|qí
蕲|qí
踑|jī
螧|qi
錡|qí
鲯|qí
懠|jì jī qí
濝|qí
藄|qí
檱|qí
櫀|qí
簱|qi
臍|qí
騎|qí
騏|qí
鳍|qí
蘄|qí
鯕|qí
鵸|qí
鶀|qí
麒|qí
籏|qi
纃|zī
艩|qí
蠐|qí
鬐|qí
騹|qí
魕|jī
鰭|qí
玂|qí
麡|qí
乞|qǐ
邔|qǐ
企|qǐ
屺|qǐ
岂|kǎi qǐ
芑|qǐ
启|qǐ
呇|qǐ
杞|qǐ
玘|qǐ
盀|qǐ
唘|qǐ
豈|qǐ
起|qǐ
啓|qǐ
啔|qǐ
啟|qǐ
婍|qǐ
绮|qǐ
晵|dù qǐ
棨|qǐ
裿|yǐ
綮|qǐ qìnɡ
綺|qǐ
諬|qǐ
簯|qi
闙|qǐ
气|qì
讫|qì
気|qì
汔|qì
迄|qì
弃|qì
汽|qì
矵|qì
芞|qì
呮|qì zhī
泣|qì
炁|qì
盵|qì
咠|qì
契|qì qiè xiè
砌|qì qiè
荠|jì qi
栔|qì qiè
氣|qì
訖|qì
唭|qì
欫|qì
夡|qì
愒|kài qì
棄|qì
湆|qì
湇|qì
葺|qì
碛|qì
摖|chá jì qì
暣|qì
甈|qì
碶|qì
噐|qì
憇|qì
器|qì
憩|qì
磜|qì
磧|qì
磩|qì zhú
薺|jì qí
礘|è qì
罊|qì
蟿|qì
掐|qiā
葜|qiā
拤|qiǎ
跒|qiǎ
酠|qiǎ
鞐|qiǎ
圶|qià
冾|qià
帢|qià
恰|qià
洽|qià
殎|qià
硈|qià
愘|kè qià
髂|qià
千|qiān
仟|qiān
阡|qiān
圱|qiān sú
圲|qiān
奷|qiān
扦|qiān
汘|qiān
芊|qiān
迁|qiān
佥|qiān
岍|qiān
杄|qiān
汧|qiān
茾|qiān
欦|qiān xiān
竏|qiān
臤|qiān xián
钎|qiān
拪|qiān
牵|qiān
粁|qiān
悭|qiān
蚈|qiān
谸|qiān
铅|qiān yán
婜|jǐn qiān
孯|qiān
牽|qiān
釺|qiān
掔|qiān wàn
谦|qiān
鈆|qiān
雃|jiān
僉|qiān
愆|qiān
签|qiān
鉛|qiān yán
骞|qiān
鹐|qiān
慳|qiān
搴|qiān
摼|kēnɡ qiān
撁|qiān
箞|quān
諐|qiān
遷|qiān
褰|qiān
謙|qiān
顅|qiān
檶|lián qiān
攐|qiān
攑|qiān
櫏|qiān
簽|qiān
鏲|qiān
鵮|qiān
攓|qiān
騫|qiān
鐱|jiàn
鬜|qiān
鬝|qiān
籤|qiān
韆|qiān
仱|qián
岒|qián
忴|qián qín
扲|qián qín
拑|qián
乹|qián
前|qián
荨|qián xún
钤|qián
歬|qián
虔|qián
钱|qián
钳|qián
乾|ɡān qián
偂|qián
掮|qián
揵|jiàn jiǎn qián
軡|qián
媊|qián
鈐|qián
鉆|zuān
鉗|qián
墘|qián
榩|qián
箝|qián
銭|qián
潜|qián
羬|qián xián yán
蕁|qián
橬|qián
錢|qián
黔|qián
鎆|qián
黚|qián
騝|qián
濳|qián
騚|qián
灊|qián
籖|qiān
鰬|qián
凵|kǎn qiǎn
浅|jiān qiǎn
肷|qiǎn
淺|jiān qiǎn
嵰|qiǎn qīn
慊|qiàn qiè
遣|qiǎn
槏|lián qiǎn xiàn
膁|qiǎn
蜸|qiǎn
潛|qián
谴|qiǎn
缱|qiǎn
繾|qiǎn
譴|qiǎn
鑓|qiǎn
欠|qiàn
刋|qiàn
伣|qiàn
芡|qiàn
俔|qiàn
茜|qiàn xī
倩|qiàn
悓|qiàn
堑|jiàn qiàn zàn
傔|jiān qiàn
嵌|kàn qiàn
棈|qiàn
椠|qiàn
嗛|qiàn qiè xián
皘|qiàn
蒨|qiàn
塹|jiàn qiàn zàn
歉|qiàn
綪|qiàn qīnɡ zhēnɡ
蔳|qiàn
儙|qiàn
槧|qiàn
篏|qiàn
輤|qiàn
篟|qiàn
壍|qiàn
嬱|qiàn
縴|qiàn
呛|qiànɡ qiānɡ
羌|qiānɡ
戕|qiānɡ
戗|qiànɡ qiānɡ
斨|qiānɡ
枪|qiānɡ
玱|cānɡ qiānɡ
羗|qiānɡ
猐|qiānɡ
琷|què
跄|qiànɡ qiānɡ
嗴|qiānɡ
椌|kōnɡ qiānɡ
獇|qiānɡ
腔|qiānɡ
嗆|qiànɡ qiānɡ
溬|qiānɡ
蜣|qiānɡ
锖|qiānɡ
嶈|qiānɡ
戧|qiànɡ qiānɡ
槍|qiānɡ
牄|qiānɡ
瑲|cānɡ qiānɡ
羫|kònɡ qiānɡ
锵|qiānɡ
篬|cānɡ qiānɡ
錆|qīnɡ
蹌|qiānɡ
镪|qiǎnɡ qiānɡ
蹡|qiànɡ qiānɡ
鎗|chēnɡ qiānɡ
鏘|qiānɡ
鏹|qiǎnɡ qiānɡ
強|jiànɡ qiánɡ qiǎnɡ
强|qiánɡ jiànɡ qiǎnɡ
墙|qiánɡ
嫱|qiánɡ
蔷|qiánɡ
樯|qiánɡ
漒|qiánɡ
蔃|qiánɡ
墻|qiánɡ
嬙|qiánɡ
廧|qiánɡ sè
薔|qiánɡ sè
檣|qiánɡ
牆|qiánɡ
謒|qiānɡ
艢|qiánɡ
蘠|qiánɡ
抢|qiǎnɡ qiānɡ
羟|qiǎnɡ
搶|chēnɡ qiǎnɡ qiānɡ
羥|qiǎnɡ
墏|qiǎnɡ
摤|qiānɡ
繈|qiǎnɡ
襁|qiǎnɡ
繦|qiǎnɡ
炝|qiànɡ
唴|qiànɡ
熗|qiànɡ
羻|qiànɡ
兛|qiBnke
瓩|qiānwǎ
悄|qiāo qiǎo
硗|qiāo
郻|qiāo
鄗|hào
嵪|kāo qiāo
跷|qiāo
鄡|qiāo
鄥|qiāo
劁|qiāo
敲|qiāo
踍|qiāo
锹|qiāo
墝|qiāo
碻|qiāo què
頝|qiāo
骹|qiāo xiāo
墽|áo qiāo
幧|qiāo
橇|qiāo
燆|qiāo
缲|qiāo sāo
磽|qiāo
鍫|qiāo
鍬|qiāo
繑|qiāo
繰|qiāo sāo
趬|qiāo
蹺|qiāo
蹻|qiāo
鐰|qiāo
乔|qiáo
侨|qiáo
荍|qiáo
荞|qiáo
桥|qiáo
硚|qiáo
菬|qiáo zhǎo
喬|jiāo qiáo
睄|qiáo shào xiāo
僑|qiáo
槗|qiáo
谯|qiáo qiào
嘺|qiáo qiào
嫶|qiáo
憔|qiáo
蕎|qiáo
鞒|qiáo
樵|qiáo
橋|qiáo
犞|qiáo
癄|jiào qiáo
瞧|qiáo
礄|qiáo
藮|qiáo
譙|qiáo qiào
趫|qiáo
鐈|qiáo
鞽|qiáo
顦|qiáo
巧|qiǎo
釥|jiǎo qiǎo
愀|qiǎo
髜|qiǎo
俏|qiào xiào
诮|qiào
陗|qiào
峭|qiào
帩|qiāo
窍|qiào
殼|ké qiào
翘|qiáo qiào
誚|qiào
髚|qiào
僺|qiào
撬|qiào
撽|jī qiào yāo
鞘|qiào shāo
韒|qiào
竅|qiào
翹|qiáo qiào
鞩|qiào
躈|qiào
切|qiè qiē
苆|qiē
癿|qié
茄|jiā qié
聺|qié
且|qiě jū
厒|qiè
妾|qiè
怯|qiè
匧|qiè
窃|qiè
倿|nìnɡ
悏|qiè
挈|qiè
洯|jié qiè
惬|qiè
淁|jí qiè
笡|qiè
愜|qiè
蛪|ní qiè
朅|hé qiè
箧|qiè
緁|jī
锲|qiè
魥|jì
篋|qiè
踥|qiè
穕|qiè
藒|qì
鍥|qiè
鯜|qiè
鐑|qì
竊|qiè
籡|qiè
亲|qīn qìnɡ
侵|qīn
钦|qīn
衾|qīn
骎|qīn
菳|jīn qín qīn
媇|qīn
嵚|qīn
綅|qīn xiān
誛|qīn
嶔|qīn
親|qīn qìnɡ
顉|qīn
駸|qīn
鮼|qīn
寴|qìn qīn
庈|qín
芩|qín
芹|qín
埁|cén
珡|qín
矝|ɡuān jīn qín
秦|qín
耹|qín
菦|qín
蚙|qián qín
捦|qín
琴|qín
琹|qín
禽|qín
鈙|qín
雂|qín
勤|qín
嗪|qín
嫀|qín shēn
溱|qín zhēn
靲|qín
噙|qín
擒|qín
斳|qín
鳹|qín
懄|qín
檎|qín
澿|qín
瘽|qín
螓|qín
懃|qín
蠄|qín
坅|qǐn
昑|qǐn
笉|qǐn
梫|qǐn
赺|yǐn
赾|qǐn
寑|qǐn
锓|qǐn
寝|qǐn
寢|qǐn
鋟|qǐn
螼|qǐn
吢|qìn
吣|qìn
抋|qìn
沁|qìn
唚|qìn
菣|qìn
揿|qìn
欽|qīn
搇|qìn
撳|qìn
瀙|qìn
藽|qìn
靑|qīnɡ
青|qīnɡ
氢|qīnɡ
轻|qīnɡ
倾|qīnɡ
卿|qīnɡ
郬|qīnɡ
圊|qīnɡ
埥|qīnɡ zhēnɡ
氫|qīnɡ
淸|qīnɡ
清|qīnɡ
軽|qīnɡ
傾|qīnɡ
廎|qǐnɡ
蜻|qīnɡ
輕|qīnɡ
鲭|qīnɡ zhēnɡ
鯖|qīnɡ zhēnɡ
鑋|qīnɡ
夝|qínɡ
甠|qínɡ
剠|qínɡ
勍|qínɡ
情|qínɡ qing
殑|jìnɡ qínɡ
硘|qinɡ
晴|qínɡ
棾|qínɡ
氰|qínɡ
葝|qínɡ
暒|qínɡ
擏|jǐnɡ qínɡ
樈|qínɡ
擎|qínɡ
檠|qínɡ
黥|qínɡ
苘|qǐnɡ
顷|qǐnɡ
请|qǐnɡ
庼|qǐnɡ
頃|qǐnɡ
漀|qǐnɡ
請|qǐnɡ
檾|qǐnɡ
謦|qǐnɡ
庆|qìnɡ
凊|qìnɡ
掅|qiàn qìnɡ
殸|kēnɡ qìnɡ shēnɡ
碃|qìnɡ
箐|jīnɡ qìnɡ
靘|qìnɡ
慶|qìnɡ
磬|qìnɡ
儬|qìnɡ
濪|qìnɡ
罄|qìnɡ
櫦|qinɡ
宆|qiónɡ
跫|qiónɡ
銎|qiónɡ
卭|qiónɡ
邛|qiónɡ
穷|qiónɡ
穹|qiónɡ
茕|qiónɡ
桏|qiónɡ
笻|qiónɡ
筇|qiónɡ
赹|qiónɡ
惸|qiónɡ
焪|qiónɡ
焭|qiónɡ
琼|qiónɡ
舼|qiónɡ
蛩|qiónɡ
蛬|qiónɡ
煢|qiónɡ
熍|qiónɡ
睘|qiónɡ
瞏|huán qiónɡ
窮|qiónɡ
儝|qiónɡ
憌|qiónɡ
橩|qiónɡ
璚|jué qiónɡ
藑|qiónɡ
瓊|qiónɡ
竆|qiónɡ
藭|qiónɡ
瓗|qiónɡ wèi wěi
丘|qiū
丠|qiū
邱|qiū
坵|qiū
恘|qiū
秋|qiū
秌|qiū
寈|qīnɡ
蚯|qiū
媝|qiū
萩|qiū
楸|qiū
蓲|fū qiū xū
鹙|qiū
篍|qiū
緧|qiū
蝵|qiū
穐|qiū
趥|qiū
鳅|qiū
蟗|qiū
鞦|qiū
鞧|qiū
蘒|qiu
鰌|qiū
鰍|qiū
鶖|qiū
鱃|xiū
龝|qiū
叴|qiú
囚|qiú
扏|qiú
犰|qiú
玌|qiú
朹|ɡuǐ qiú
汓|qiú
肍|qiú
求|qiú qiu
虬|qiú
泅|qiú
虯|qiú
俅|qiú
觓|qiú
訄|qiú
訅|qiú
酋|qiú
唒|qiú
浗|qiú
紌|qiú
莍|qiú
逎|qiú
逑|qiú
釚|qiú
梂|qiú
殏|qiú
毬|qiú
球|qiú
赇|qiú
釻|qiú
崷|qiú
巯|qiú
渞|qiú wù
湭|qiú
皳|qiú
盚|qiú
遒|qiú
煪|qiú
絿|qiú
蛷|qiú
裘|qiú
巰|qiú
觩|qiú
賕|qiú
璆|qiú
蝤|qiú yóu
銶|qiú
醔|chōu qiú
鮂|qiú
鼽|qiú
鯄|qiú
鵭|qín
蠤|qiū
鰽|qiú
搝|qiǔ
糗|qiǔ
区|qū ōu
曲|qǔ qū
伹|qū
佉|qū
匤|qū
岖|qū
诎|qū
阹|qū
驱|qū
坥|qū
屈|qū
岨|jǔ jū
岴|qū
抾|qū
浀|qū
祛|qū
胠|qū
袪|qū
區|ōu qū
蛆|qū
躯|qū
筁|qū
粬|qū
蛐|qū
詘|qū
趋|cù qū
嶇|qū
駆|qū
憈|qū
敺|qū
誳|juè qū
駈|qū
麹|qū
髷|qū
魼|qū
趨|cù qū
麯|qū
軀|qū
麴|qū
黢|qū
驅|qū
鰸|qū
鱋|qū
佢|qú
劬|qú
斪|qú
朐|chǔn qú xù
朑|uu
胊|qú
菃|qú
衐|qu
鸲|qú
淭|qú
渠|jù qú
絇|qú
翑|qú yù
葋|qú
軥|qú
蕖|qú
璖|qú
磲|qú
螶|jù qú
鴝|qú
璩|qú
翵|hóu qú
蟝|qú
鼩|qú
蘧|qú
匷|jué
忂|jù qú
灈|qú
戵|qú
欋|qú
氍|qú
籧|qú
臞|qú
癯|qú
蠷|qú
衢|qú
躣|qú
蠼|qú
鑺|qú
鸜|qú
取|qǔ
竘|kǒu qǔ
娶|qǔ
紶|qǔ qū
詓|qǔ
竬|qǔ
蝺|qǔ
龋|qǔ
齲|qǔ
厺|qù
去|qù qu
刞|qù
呿|qū
迲|keop
郥|bèi
耝|chú qù
阒|qù
觑|qù qū
趣|cù qù
閴|qù
麮|qù
闃|qù
覰|qù qū
覷|qù qū
鼁|qù
覻|qù qū
峑|quán
恮|quán zhuān
悛|quān
圈|juàn juān quān
圏|juàn juān quān
棬|juàn quān
駩|quán
騡|quán
鐉|quān
全|quán
权|quán
佺|quán
诠|quán
姾|quán
泉|quán
洤|quán
荃|quán
拳|quán
牷|quán
辁|quán
啳|quán
埢|quán
婘|juàn quán
惓|juàn quán
痊|quán
硂|quán
铨|quán
湶|quán
犈|quán
筌|quán
絟|quán shuān
腃|juàn
葲|quán
搼|quán
楾|quán
瑔|quán
觠|quán
詮|quán
跧|quán
輇|quán
蜷|quán
銓|quán
権|quán
踡|quán
縓|quán
醛|quán
闎|quán
鳈|quán
鬈|quán
孉|huān quán
巏|quán
鰁|quán
權|quán
齤|quán
蠸|quán
颧|quán
顴|quán
犭|quǎn
犬|quǎn
汱|tài
甽|zhèn
畎|quǎn
烇|quǎn
绻|quǎn
綣|quǎn
虇|quǎn
劝|quàn
券|quàn xuàn
巻|juàn juǎn
牶|quàn
椦|juàn quán quān
勧|quàn
韏|quàn
勸|quàn
炔|ɡuì quē
缺|quē
蒛|quē
瘸|qué
却|què
卻|què
埆|jué què
崅|què
悫|què
雀|qiǎo qiāo què
硞|kè kù què
确|què
舃|xì
阕|què
塙|què
搉|què
皵|què
碏|què xī
阙|què quē
鹊|què
愨|què
榷|què
墧|qiáo què
慤|què
毃|qiāo
確|què
趞|jí qì què
燩|què
闋|què
礐|hú què
闕|què quē
鵲|què
礭|què
夋|qūn
囷|qūn
峮|qún
逡|qūn
輑|yǐn
宭|qún
帬|qún
裙|qún
羣|qún
群|qún
裠|qún
亽|jí
罖|rB
囕|rB mo
呥|rán
肰|rán
衻|rán
袇|rán
蚦|rán
袡|rán
蚺|rán
然|rán
髥|rán
嘫|rán
髯|rán
燃|rán
繎|rán
冄|rǎn
冉|rǎn
姌|rǎn
苒|rǎn
染|rǎn
珃|rǎn
媣|rǎn
蒅|rǎn
橪|rǎn yān
穣|ránɡ
儴|ránɡ xiānɡ
勷|ránɡ xiānɡ
瀼|nǎnɡ ránɡ rànɡ
獽|ránɡ
蘘|ránɡ
禳|ránɡ
瓤|ránɡ
穰|ránɡ
躟|ránɡ
鬤|ránɡ
壌|rǎnɡ
嚷|rǎnɡ rānɡ
壤|rǎnɡ
攘|rǎnɡ
爙|rǎnɡ
纕|rǎnɡ xiānɡ
让|rànɡ
懹|rànɡ
譲|rànɡ
讓|rànɡ
荛|ráo
饶|ráo
桡|náo ráo
蕘|ráo
橈|náo ráo
襓|ráo
饒|ráo
犪|kuí
扰|rǎo
娆|ráo rǎo
隢|rǎo
嬈|ráo rǎo
擾|rǎo
绕|rào
遶|rào
繞|rào
惹|rě
热|rè
熱|rè
人|rén
亻|rén
仁|rén
壬|rén
忈|rén
朲|rén
忎|rén
秂|rén
芢|rén
鈓|rèn
魜|rén
銋|rén rěn
鵀|rén
忍|rěn
荏|rěn
栠|rěn
栣|rěn
荵|rěn
秹|rěn
棯|rěn shěn
稔|rěn
綛|rěn
躵|rěn
刃|rèn
刄|rèn
认|rèn
仞|rèn
仭|rèn
讱|rèn
任|rèn rén
屻|rèn
扨|rèn
纫|rèn
妊|rèn
杒|ér rèn
牣|rèn
纴|rèn
肕|rèn
轫|rèn
韧|rèn
饪|rèn
姙|rèn
紉|rèn
衽|rèn
恁|nèn nín
紝|rèn
訒|rèn
軔|rèn
